,link,origem,destino,data_coleta,data_entrega,distancia,peso,caminhoes,pagina
161,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/b3ciciuqru4xy367y5v3lopqi",SP - Guararapes,PR - Rolândia,--,--,295 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",1
160,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/42eglz8yk6jvqb25bk7vgfjps",BA - Formosa do Rio Preto,BA - Salvador,--,--,922 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",2
159,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/96c01ogszkd2lou16bd3lkt3u",BA - Correntina,BA - Salvador,--,--,915 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",3
158,"https://www.truckpad.com.br/fretes/carga-de-ms/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/9e7eu4t30hvke8nbu0pm6koob",MS - Rio Brilhante,PR - Cambé,--,--,493 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
157,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/58uyaf88x4e4f0otbok1k69ss",MG - Uberlândia,MG - Araguari,--,--,37 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",5
156,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bi-truck,carreta-toco,truck/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/69xmkzf6g57an0d86zehrcodh",PR - Londrina,PR - Andirá,--,--,115 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck']",6
155,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/6c4sousf08ryvncjks2o0pm1m",PR - Londrina,PR - Bandeirantes,--,--,96 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Carreta LS Trucada']",7
154,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,truck,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/9d0l7qi5fdy6aerwzutsr771t",PR - Cambé,PR - Londrina,--,--,14 km,A combinar,"['Carreta Toco', 'Truck', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",8
153,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1r9cckr5pyhq0vqhdjf5eirn7",SP - Ouroeste,SP - Pradópolis,--,--,319 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",9
152,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/5fa5984m7ryhr8q1ncw7g18vo",BA - São Desidério,BA - Salvador,--,--,866 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",10
151,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/24g2dl9eap39ymrn435ddrh52",SP - Luís Antônio,SP - Santos,--,--,342 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",11
150,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/eju11o3emtr5zzr9bt9e3d7vy",MG - Carmo do Rio Claro,MG - Guaxupé,--,--,99 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",12
149,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-bi-truck,carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/8x6ltjf9xi9bzm577qts10egu",BA - São Desidério,BA - Salvador,--,--,866 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",13
148,"https://www.truckpad.com.br/fretes/carga-de-ba/para-ba/veiculo-bi-truck,carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/4dsk3ns4r2jfv5fa08tvvu699",BA - Correntina,BA - Salvador,--,--,915 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",14
147,"https://www.truckpad.com.br/fretes/carga-de-pr/para-ms/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/4vy81fn6e0yq964qvrac4jk2s",PR - Maringá,MS - Eldorado,--,--,313 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",15
146,"https://www.truckpad.com.br/fretes/carga-de-ms/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/br8bhwvxiugt3mr61hgfoozuu",MS - Maracaju,PR - Céu Azul,--,--,517 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",16
145,"https://www.truckpad.com.br/fretes/carga-de-go/para-mg/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/cmkbk7pf2qo3ue4ofaqy9a9uu",GO - Bom Jesus de Goiás,MG - Araguari,--,--,746 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",17
144,"https://www.truckpad.com.br/fretes/carga-de-ms/para-pr/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/eieesy1gstnkzwgie050ppkj6",MS - Três Lagoas,PR - Rolândia,--,--,360 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",18
143,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/dgz78aey4g292ohfe7d7ln2sc",SP - Castilho,SP - Santos,--,--,705 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",19
142,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1pjqsuvsm3hhg6zhmqcot9mab",SP - Clementina,PR - Sarandi,--,--,300 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",1
141,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7f5w532i473uhuw4wtxgtqt53",SP - Adamantina,SP - Santos,--,--,644 km,A combinar,"['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",2
140,"https://www.truckpad.com.br/fretes/carga-de-pi/para-ma/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/567nb36fdjzol2bgs3lxxrbue",PI - Sebastião Leal,MA - São Luís,--,--,69 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",3
139,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/7exmpkdo910vhtycsb0uhi5qh",SP - Catanduva,SP - Guará,--,--,164 km,A combinar,"['Carreta Toco', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",4
138,"https://www.truckpad.com.br/fretes/carga-de-go/para-pr/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/1vdxzerc3b5e3p8x9ynj97xwa",GO - Rio Verde,PR - Paranaguá,--,--,1.231 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",5
137,"https://www.truckpad.com.br/fretes/carga-de-sc/para-sp/veiculo-bi-truck,rodotrem,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-mundial-log/5aww2gz9i37a37pn2hjx2mnjs",SC - Irani,SP - São Paulo,03/10,03/10,745 km,"27,0 Ton","['Bi-Truck', 'Rodotrem', 'Bitrem', 'Carreta LS Trucada']",1
136,https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bitrem/carroceria-florestal/carga-completa/empresa-klabin/cbv3x0qio2k9hty1wq63v67do,PR - Inácio Martins,PR - Ortigueira,03/10,03/10,238 km,"37,0 Ton",['Bitrem'],2
135,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ba/veiculo-truck/carroceria-aberto-grade-baixa,sider/carga-completa/empresa-carioba-artefatos-de-pinus-ltda-epp/38oba584bbq0drip09elaxhlt",SP - Bananal,BA - Lauro de Freitas,09/10,09/10,1.663 km,"6,5 Ton",['Truck'],3
134,"https://www.truckpad.com.br/fretes/carga-de-pr/para-ms/veiculo-carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-atlas-eletrodomesticos/4zo5g7ptb6zbwet78e78z49zg",PR - Pato Branco,MS - Nova Alvorada do Sul,05/10,05/10,732 km,"12,0 Ton",['Carreta LS Trucada'],4
133,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco-3-4/carroceria-bau/carga-agregamento/empresa-diavanti-solucoes-logisticas-ltda/bsnyyaqvjgrs916cirdw2nsxe,SP - Itapevi,SP - São Paulo,03/10,03/10,39 km,"3,5 Ton",['Toco 3/4'],5
132,"https://www.truckpad.com.br/fretes/carga-de-rj/para-rj/veiculo-carreta-ls-trucada/carroceria-bau,frigorifico,sider/carga-completa/empresa-vcc-transportes-e-logistica-ltda/dakn3vovttddcosewhewds21z",RJ - Três Rios,RJ - Rio de Janeiro,04/10,04/10,125 km,"25,0 Ton",['Carreta LS Trucada'],6
131,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco/carroceria-bau/carga-agregamento/empresa-diavanti-solucoes-logisticas-ltda/f4i7plfh4zge5znw4vpu3qbdl,SP - Itapevi,SP - São Paulo,03/10,03/10,39 km,"6,0 Ton",['Toco'],7
130,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr/carroceria-bau/carga-agregamento/empresa-diavanti-solucoes-logisticas-ltda/63m1gtsw6fvm4xc5gsz20s35s,SP - Itapevi,SP - São Paulo,03/10,03/10,39 km,"1,5 Ton",['VUC / HR'],8
129,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta,cacamba-basculante-lateral/carga-completa/empresa-g10-transportes-guarapuava-pr/2ubjgyeb5316r9jpmbcecsssb",PR - Guarapuava,PR - Araucária,03/10,03/10,247 km,"1.000,0 Ton","['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",9
128,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,toco,truck,toco-3-4/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-complemento/empresa-mundial-log/83qeqoxj19suiplaoeq61u7un",SP - Americana,SP - São Paulo,03/10,03/10,142 km,285 kg,"['Bi-Truck', 'Toco', 'Truck', 'Toco 3/4']",10
127,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta,cacamba-basculante-lateral/carga-completa/empresa-g10-transportes-guarapuava-pr/f16rdkw6de0mf963dkmwnlvo8",PR - Pinhão,PR - Araucária,03/10,03/10,290 km,"2.000,0 Ton","['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",11
126,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pa/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-trans-promissao-central-de-cargas/6ssihcaes1jh8o4tl130ja3st",SP - Cabreúva,PA - Marabá,03/10,03/10,2.271 km,"22,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",12
125,"https://www.truckpad.com.br/fretes/carga-de-sp/para-go/veiculo-toco,truck,vuc-hr,toco-3-4/carroceria-bau,sider/carga-complemento/empresa-fabrinox-industria-e-comercio-ltda/c53xqp0bcspr1fcs2jmty9uro",SP - São Paulo,GO - Cristalina,03/10,03/10,1.044 km,"1,5 Ton","['Toco', 'Truck', 'VUC / HR', 'Toco 3/4']",13
124,https://www.truckpad.com.br/fretes/carga-de-rs/para-pr/veiculo-toco/carroceria-aberto-grade-baixa/carga-complemento/empresa-atlas-eletrodomesticos/6j7scqtg54ren7xzgq8015p72,RS - Caxias do Sul,PR - Pato Branco,04/10,04/10,519 km,750 kg,['Toco'],14
123,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rn/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau/carga-completa/empresa-via-global-transporte-rodoviario-eireli/cyi9vqzmwt9ifex51oy3eewz6",SP - Limeira,RN - Natal,04/10,04/10,2.916 km,"19,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",15
122,"https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-carreta-toco,rodotrem,bitrem,carreta-ls-trucada/carroceria-graneleiro-grade-alta,cacamba-basculante-lateral/carga-completa/empresa-g10-transportes-guarapuava-pr/5s9jrbddh0zr6gf3el9kgn1rn",PR - Guarapuava,PR - Paranaguá,04/10,04/10,345 km,"1.000,0 Ton","['Carreta Toco', 'Rodotrem', 'Bitrem', 'Carreta LS Trucada']",16
121,"https://www.truckpad.com.br/fretes/carga-de-sp/para-mg/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-m3-logistica-ltda/3s822zua4x0vmm1p9ownfjkvb",SP - Jundiaí,MG - Uberlândia,03/10,03/10,530 km,"23,5 Ton","['Carreta Toco', 'Carreta LS Trucada']",17
120,https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-truck/carroceria-bau/carga-completa/empresa-via-global-transporte-rodoviario-eireli/baevlboe93zslky72ewcw8tb8,SP - Limeira,PR - Maringá,04/10,04/10,595 km,"10,0 Ton",['Truck'],18
119,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr/carroceria-bau/carga-agregamento/empresa-pupa-transportes/1ucuftmlgqzb3yojudt2mfkln,SP - Cajamar,SP - São Paulo,04/10,04/10,40 km,"1,5 Ton",['VUC / HR'],19
118,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-arcelor-mittal-brasil/agbpu0fdjfcxbof3zn48rgmq6",SP - Itupeva,SP - Ribeirão Preto,04/10,04/10,609 km,"3,4 Ton",['Carreta Toco'],1
117,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-vuc-hr/carroceria-bau/carga-agregamento/empresa-pupa-transportes/1qxxg0m8ryp6tm90o2zs13r2c,SP - Cajamar,SP - Campinas,05/10,05/10,60 km,"1,0 Ton",['VUC / HR'],2
116,"https://www.truckpad.com.br/fretes/carga-de-sc/para-sp/veiculo-bi-truck,rodotrem,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-mundial-log/2cv2jmynqe90pkrgr912ci1a7",SC - Irani,SP - São Paulo,03/10,03/10,745 km,"27,0 Ton","['Bi-Truck', 'Rodotrem', 'Bitrem', 'Carreta LS Trucada']",3
115,"https://www.truckpad.com.br/fretes/carga-de-pb/para-sc/veiculo-rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-sigma-diamant-brasil-comercio-de-maquinas-e-equipamentos-para-ceramica-ltda/5bawiputo1buqhmin9y8swkwv",PB - Tenório,SC - Criciúma,05/10,05/10,3.499 km,"32,0 Ton","['Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada']",4
114,"https://www.truckpad.com.br/fretes/carga-de-pr/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-sider/carga-completa/empresa-alianca-transporte-rodoviario-eireli/1cxb7l9cbpspy88zwk3r2sio1",PR - São José dos Pinhais,SP - Araras,03/10,03/10,505 km,"25,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",5
113,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pr/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-h-r-transportes/3j8k9u4br14yv32stqgno5n4c",SP - São Paulo,PR - Paranavaí,03/10,03/10,692 km,"24.000,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",6
112,"https://www.truckpad.com.br/fretes/carga-de-mg/para-mg/veiculo-carreta-toco/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-domingos-costa-industrias-alimenticias-sa-pastificio-vilma/5ewtp9cwf59s1f25e7fn1r14o",MG - Juiz de Fora,MG - Contagem,03/10,03/10,262 km,"10,0 Ton",['Carreta Toco'],7
111,"https://www.truckpad.com.br/fretes/carga-de-pr/para-go/veiculo-bi-truck,carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta/carga-completa/empresa-cascao-implementos-rodoagro/2pgkd5zf8bsh1yr55xhm3dhcp",PR - Araucária,GO - Morrinhos,03/10,03/10,1.065 km,"21,0 Ton","['Bi-Truck', 'Carreta Toco', 'Carreta LS Trucada']",8
110,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rj/veiculo-so-cavalo-mecanico-4x2,so-cavalo-mecanico-ls/carroceria-apenas-cavalo/carga-agregamento/empresa-vcc-transportes-e-logistica-ltda/zzoyxqkygzvfo96sqyk35wg0",SP - São Paulo,RJ - Rio de Janeiro,05/10,05/10,432 km,"22.000,0 Ton","['Só Cavalo Mecânico (4x2)', 'Só Cavalo Mecânico LS']",9
109,"https://www.truckpad.com.br/fretes/carga-de-sp/para-ms/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-le-transportes-ltda-me/743k8narsg2a8btfbr5xtr7iw",SP - São Paulo,MS - Terenos,03/10,03/10,1.019 km,"8,0 Ton",['Truck'],10
108,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau/carga-completa/empresa-claro-transportes-e-logistica-ltda/cou5zvfi6hbyr2u9yb1dnhhfb",SP - Guarulhos,SP - São Paulo,04/10,04/10,18 km,"20,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",11
107,"https://www.truckpad.com.br/fretes/carga-de-mg/para-es/veiculo-carreta-toco,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,prancha/carga-complemento/empresa-barra/pkhl7ri5mmhml73vjwm5cc5r",MG - Uberlândia,ES - Viana,05/10,05/10,1.026 km,"1,7 Ton","['Carreta Toco', 'Bitrem', 'Carreta LS Trucada']",12
106,"https://www.truckpad.com.br/fretes/carga-de-sp/para-pe/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau,sider/carga-completa/empresa-dslog/asflyf5ydijiebxb8z21shucd",SP - São Paulo,PE - Recife,03/10,03/10,2.608 km,"18,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",13
105,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,bau,sider/carga-completa/empresa-endomazzi-contentores/a8efohm8kl0lit0qqkgejxtmy",SP - Araçatuba,SP - Ribeirão Preto,03/10,03/10,332 km,"2,9 Ton","['Carreta Toco', 'Carreta LS Trucada']",14
104,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-carreta-toco,carreta-ls-trucada/carroceria-bau/carga-completa/empresa-claro-transportes-e-logistica-ltda/cb95da11gmteuo8vhcvtw8zq0",SP - Guarulhos,SP - São Paulo,03/10,03/10,18 km,"20,0 Ton","['Carreta Toco', 'Carreta LS Trucada']",15
103,"https://www.truckpad.com.br/fretes/carga-de-pr/para-rs/veiculo-truck/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-js-comercio-de-transportes-ltda/b6yn5rb71awlqjxd5bxaythar",PR - Guarapuava,RS - Porto Alegre,03/10,03/10,745 km,"14,5 Ton",['Truck'],16
102,"https://www.truckpad.com.br/fretes/carga-de-pr/para-rs/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-js-comercio-de-transportes-ltda/5tfducotjrzy3xatonrefku35",PR - Guarapuava,RS - Porto Alegre,03/10,03/10,745 km,"31,0 Ton",['Carreta LS Trucada'],17
101,https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bitrem/carroceria-florestal/carga-completa/empresa-klabin/59m2xd3jb2gcjw7807h5scopx,PR - Ponta Grossa,PR - Ortigueira,03/10,03/10,140 km,"37,0 Ton",['Bitrem'],18
100,https://www.truckpad.com.br/fretes/carga-de-pr/para-pr/veiculo-bitrem/carroceria-florestal/carga-completa/empresa-klabin/d5jshpfbyeph6q921fl3ovao5,PR - Palmeira,PR - Ortigueira,03/10,03/10,185 km,"37,0 Ton",['Bitrem'],19
99,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rs/veiculo-carreta-toco,rodotrem,bitrem,carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-saratoga-transportes-ltda/c1prf3nqrlmwloke3zpkq6orz",SP - Agudos,RS - Taquari,03/10,03/10,1.165 km,"33,5 Ton","['Carreta Toco', 'Rodotrem', 'Bitrem', 'Carreta LS Trucada']",1
98,"https://www.truckpad.com.br/fretes/carga-de-sp/para-rs/veiculo-carreta-ls-trucada/carroceria-aberto-grade-baixa,graneleiro-grade-alta,sider/carga-completa/empresa-saratoga-transportes-ltda/e65nu9ifiyd44izx49sitdfhu",SP - Agudos,RS - Tupandi,03/10,03/10,1.095 km,"33,5 Ton",['Carreta LS Trucada'],2
97,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-toco,truck,toco-3-4/carroceria-bau,sider/carga-completa/empresa-mtorres-pack/9p18mg7a3esgioapnr7104317",SP - São Paulo,SP - Osasco,01/10,01/10,38 km,"3,6 Ton","['Toco', 'Truck', 'Toco 3/4']",3
96,"https://www.truckpad.com.br/fretes/carga-de-mg/para-rj/veiculo-truck/carroceria-aberto-grade-baixa,bau,sider/carga-completa/empresa-avana/37js60d2kicxncxsnvwhinhjg",MG - Arcos,RJ - Três Rios,03/10,03/10,443 km,"14,0 Ton",['Truck'],4
95,https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-truck/carroceria-bau/carga-agregamento/empresa-diavanti-solucoes-logisticas-ltda/77lh5n15irxj9tm7t04idy599,SP - Itapevi,SP - São Paulo,03/10,03/10,39 km,"14,0 Ton",['Truck'],5
94,https://www.truckpad.com.br/fretes/carga-de-pr/para-ms/veiculo-carreta-ls-trucada/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/di0sgrhdooyhjvsykoylydorb,PR - Wenceslau Braz,MS - Ponta Porã,--,--,818 km,A combinar,['Carreta LS Trucada'],6
93,"https://www.truckpad.com.br/fretes/carga-de-sp/para-sp/veiculo-bi-truck,carreta-toco,truck,rodotrem,bitrem,bitrenzao-9-eixos,carreta-ls-trucada,tritrem/carroceria-graneleiro-grade-alta/carga-completa/empresa-sotran/bn0l67p36of0o4mpzyfdl79ob",SP - Jundiaí,SP - Glicério,--,--,447 km,A combinar,"['Bi-Truck', 'Carreta Toco', 'Truck', 'Rodotrem', 'Bitrem', 'Bitrenzão (9 Eixos)', 'Carreta LS Trucada', 'Tritrem']",7
